p1	p2	system	complexIdent	virIdent	hostIdent	dope_score	virDomPos	virIntPos	hostDomPos	hostIntPos	rms	infection
G8HBI0	G3X832	HHV1-COW	75.61	97.872	15.385	-34614.96094	100.0	100.0	64.1	60.0	0.452	cow_ic
G8HBI0	E1BC44	HHV1-COW	73.824	97.872	17.073	-36378.21094	100.0	100.0	60.98	48.0	0.279	cow_ic
G8HBI0	G5E641	HHV1-COW	72.647	97.872	14.655	-36224.78516	100.0	100.0	51.72	48.0	0.4092	cow_ic
G8HBI0	G5E681	HHV1-COW	74.041	97.872	18.103	-35676.53906	100.0	100.0	63.79	56.0	0.4503	cow_ic
G8HBI0	E1BF25	HHV1-COW	72.353	97.872	13.559	-37218.30078	100.0	100.0	55.93	44.0	0.1994	cow_ic
G8HBI0	E1BCC8	HHV1-COW	75.882	97.872	23.529	-36645.38672	100.0	100.0	59.66	44.0	0.6576	cow_ic
G8HBI0	G5E6I6	HHV1-COW	76.765	97.872	26.271	-36817.9375	100.0	100.0	62.71	56.0	0.3464	cow_ic
G8HBI0	E1BAF8	HHV1-COW	74.164	97.872	12.844	-33867.63672	100.0	100.0	59.63	76.0	0.7057	cow_ic
G8HBI0	E1BG10	HHV1-COW	73.529	97.872	17.391	-35697.98047	100.0	100.0	59.13	68.0	0.5053	cow_ic
G8HBI0	F1N2J5	HHV1-COW	74.118	97.872	18.966	-35935.35156	100.0	100.0	53.45	44.0	0.377	cow_ic
G8HBI0	F1N367	HHV1-COW	75.294	97.872	20.313	-37714.07031	100.0	100.0	72.66	56.0	0.4363	cow_ic
G8HBI0	F1MGN3	HHV1-COW	72.353	97.872	13.559	-36631.83984	100.0	100.0	56.78	64.0	0.2715	cow_ic
G8HBI0	F1MGI2	HHV1-COW	73.235	97.872	16.379	-35367.42578	100.0	100.0	50.86	44.0	0.4944	cow_ic
G8HBI0	F1MEW6	HHV1-COW	76.347	97.872	22.727	-35017.52344	100.0	100.0	63.64	64.0	0.4139	cow_ic
G8HBI0	F1MZ83	HHV1-COW	75.294	97.872	19.847	-37512.37891	100.0	100.0	64.89	56.0	0.4677	cow_ic
G8HBI0	F1MPK8	HHV1-COW	74.164	97.872	12.5	-33954.12891	100.0	100.0	53.57	76.0	0.3326	cow_ic
G8HBI0	F1MT41	HHV1-COW	72.941	97.872	15.385	-36693.60156	100.0	100.0	54.7	40.0	0.2812	cow_ic
G8HBI0	F1N6I7	HHV1-COW	75.294	97.872	19.847	-37512.37891	100.0	100.0	64.89	56.0	0.4677	cow_ic
G8HBI0	G3N1H5	HHV1-COW	73.824	97.872	17.797	-35624.09766	100.0	100.0	56.78	44.0	0.3136	cow_ic
G8HBI0	G3N347	HHV1-COW	76.453	97.872	17.857	-33806.55469	100.0	100.0	59.82	72.0	0.7432	cow_ic
G8HBI0	G3MYJ8	HHV1-COW	73.591	97.872	16.071	-34332.70312	100.0	100.0	50.0	60.0	0.4134	cow_ic
G8HBI0	G3MZH5	HHV1-COW	75.305	97.872	15.455	-33506.18359	100.0	100.0	55.45	72.0	0.6641	cow_ic
G8HBI0	G3N1M7	HHV1-COW	73.669	97.872	16.522	-35067.65234	100.0	100.0	58.26	56.0	0.3844	cow_ic
G8HBI0	G3MZ26	HHV1-COW	74.924	97.872	13.761	-34247.35938	100.0	100.0	50.46	52.0	0.4237	cow_ic
G8HBI0	G3N2D7	HHV1-COW	76.19	97.872	23.214	-34789.19922	100.0	100.0	58.93	44.0	0.4875	cow_ic
G8HBI0	G3MYJ2	HHV1-COW	73.887	97.872	16.667	-34462.67578	100.0	100.0	62.28	64.0	0.346	cow_ic
G8HBI0	G3MYQ5	HHV1-COW	75.882	97.872	23.14	-36073.85547	100.0	100.0	61.16	44.0	0.6876	cow_ic
G8HBI0	G3N3B4	HHV1-COW	75.076	97.872	14.53	-34854.76953	100.0	100.0	67.52	64.0	0.7229	cow_ic
G8HBI0	F1MR22	HHV1-COW	74.556	97.872	18.644	-34936.73828	100.0	100.0	60.17	28.0	0.4203	cow_ic
G8HBI0	E1B8P1	HHV1-COW	73.529	97.872	17.699	-36104.92969	100.0	100.0	55.75	32.0	0.4063	cow_ic
G8HBI0	G5E6H7	HHV1-COW	75.229	97.872	14.545	-32549.05664	100.0	100.0	58.18	76.0	0.4777	cow_ic
G8HBI0	E1BI17	HHV1-COW	74.706	97.872	20.69	-35473.86328	100.0	100.0	52.59	56.0	0.3253	cow_ic
G8HBI0	G3N2H1	HHV1-COW	72.941	97.872	15.652	-35319.98047	100.0	100.0	56.52	52.0	0.4029	cow_ic
G8HBI0	G3MZR7	HHV1-COW	72.647	97.872	14.167	-38379.46094	100.0	100.0	53.33	40.0	0.3031	cow_ic
G8HBI0	G3N2B5	HHV1-COW	75.988	97.872	17.857	-33639.00781	100.0	100.0	55.36	44.0	0.3264	cow_ic
G8HBI0	G3X776	HHV1-COW	74.474	97.872	15.385	-34045.58984	100.0	100.0	61.54	60.0	0.5221	cow_ic
G8HBI0	E1BBP5	HHV1-COW	75.294	97.872	21.138	-37210.87891	100.0	100.0	63.41	60.0	0.3419	cow_ic
G8HBI0	G3MXX7	HHV1-COW	73.077	97.872	15.179	-34287.73047	100.0	100.0	48.21	60.0	0.4057	cow_ic
G8HBI0	F1MCK5	HHV1-COW	74.412	97.872	19.328	-37115.53516	100.0	100.0	57.98	44.0	0.3627	cow_ic
G8HBI0	G3MWT0	HHV1-COW	78.125	97.872	18.182	-32968.73828	100.0	100.0	66.36	64.0	0.3059	cow_ic
G8HBI0	F1MD89	HHV1-COW	74.118	97.872	19.298	-36496.40625	100.0	100.0	53.51	48.0	0.3854	cow_ic
G8HBI0	F1N3G5	HHV1-COW	75.882	97.872	23.932	-36771.96094	100.0	100.0	64.1	56.0	0.4513	cow_ic
G8HBI0	E1BHN3	HHV1-COW	75.301	97.872	17.544	-34458.8125	100.0	100.0	55.26	48.0	0.3164	cow_ic
G8HBI0	G3MWQ2	HHV1-COW	73.591	97.872	16.071	-34323.67578	100.0	100.0	50.89	60.0	0.4017	cow_ic
G8HBI0	G3N165	HHV1-COW	72.781	97.872	14.286	-34556.82031	100.0	100.0	48.21	60.0	0.3561	cow_ic
G8HBI0	G3MXY9	HHV1-COW	75.38	97.872	15.254	-33512.55469	100.0	100.0	66.1	56.0	0.5299	cow_ic
G8HBI0	G3MZ50	HHV1-COW	75.076	97.872	14.53	-35734.78125	100.0	100.0	63.25	56.0	0.5342	cow_ic
G8HBI0	G3X7A2	HHV1-COW	73.156	97.872	15.385	-35518.72266	100.0	100.0	56.41	44.0	0.3488	cow_ic
G8HBI0	E1BIJ9	HHV1-COW	77.204	97.872	21.053	-33918.26172	100.0	100.0	62.28	72.0	0.4021	cow_ic
G8HBI0	F1MHQ1	HHV1-COW	75.0	97.872	20.492	-37915.11328	100.0	100.0	61.48	36.0	0.4637	cow_ic
G8HBI0	E1B8H7	HHV1-COW	75.882	97.872	22.951	-36758.54688	100.0	100.0	68.85	60.0	0.4276	cow_ic
G8HBI0	E1BHM4	HHV1-COW	74.412	97.872	18.852	-38226.03906	100.0	100.0	56.56	28.0	0.3269	cow_ic
G8HBI0	G5E5T4	HHV1-COW	75.882	97.872	23.14	-37310.14453	100.0	100.0	64.46	48.0	0.3418	cow_ic
G8HBI0	G3X6P8	HHV1-COW	77.882	97.872	18.018	-32749.94141	100.0	100.0	71.17	72.0	0.3241	cow_ic
G8HBI0	G3N2X1	HHV1-COW	73.294	97.872	15.179	-34437.74609	100.0	100.0	50.0	60.0	0.3998	cow_ic
G8HBI0	G3MYI5	HHV1-COW	72.997	97.872	14.286	-33943.85547	100.0	100.0	50.89	68.0	0.3874	cow_ic
G8HBI0	G5E5X1	HHV1-COW	72.353	97.872	13.913	-35170.95703	100.0	100.0	49.57	40.0	0.3854	cow_ic
G8HBI0	F1N6I5	HHV1-COW	75.294	97.872	19.847	-37512.37891	100.0	100.0	64.89	56.0	0.4677	cow_ic
G8HBI0	F1N368	HHV1-COW	75.294	97.872	20.313	-37714.07031	100.0	100.0	72.66	56.0	0.4363	cow_ic
G8HBI0	F1N6B9	HHV1-COW	76.0	97.872	15.315	-34222.40234	100.0	100.0	60.36	64.0	0.2934	cow_ic
G8HBI0	E1BKE0	HHV1-COW	75.0	97.872	21.739	-35810.5625	100.0	100.0	58.26	60.0	0.3408	cow_ic
G8HBI0	G3MWT1	HHV1-COW	73.235	97.872	16.239	-35391.90234	100.0	100.0	52.99	48.0	0.3416	cow_ic
G8HBI0	E1B9G5	HHV1-COW	74.772	97.872	14.545	-34778.34375	100.0	100.0	60.91	68.0	0.5674	cow_ic
G8HBI0	E1BFQ3	HHV1-COW	74.164	97.872	12.844	-33476.03516	100.0	100.0	56.88	88.0	0.7051	cow_ic
G8HBI0	G3X6C6	HHV1-COW	74.695	97.872	13.274	-33355.74219	100.0	100.0	54.87	56.0	0.2575	cow_ic
G8HBI0	F1MRU5	HHV1-COW	72.941	97.872	15.652	-37052.77344	100.0	100.0	49.57	40.0	0.3419	cow_ic
G8HBI0	G3MY18	HHV1-COW	75.988	97.872	17.857	-34035.83984	100.0	100.0	54.46	48.0	0.3643	cow_ic
G8HBI0	E1BAY9	HHV1-COW	75.758	97.872	17.699	-33764.46875	100.0	100.0	57.52	44.0	0.5253	cow_ic
G8HBI0	F1N2Y8	HHV1-COW	75.294	97.872	20.8	-37193.93359	100.0	100.0	63.2	60.0	0.3589	cow_ic
G8HBI0	E1BLJ5	HHV1-COW	74.32	97.872	13.913	-34307.10156	100.0	100.0	56.52	52.0	0.3523	cow_ic
G8HBI0	E1BEM6	HHV1-COW	73.235	97.872	16.667	-35619.94531	100.0	100.0	56.14	56.0	0.4274	cow_ic
G8HBI0	E1BCU8	HHV1-COW	75.0	97.872	19.685	-38305.60547	100.0	100.0	67.72	52.0	0.3987	cow_ic
G8HBI0	F6QLF1	HHV1-COW	75.588	97.872	22.131	-37039.10156	100.0	100.0	65.57	64.0	0.4868	cow_ic
G8HBI0	F1MSY8	HHV1-COW	74.118	97.872	18.182	-37041.5625	100.0	100.0	52.07	36.0	0.406	cow_ic
G8HBI0	G5E6C8	HHV1-COW	74.924	97.872	13.274	-33317.05469	100.0	100.0	55.75	56.0	0.3637	cow_ic
G8HBI0	G3X7Z8	HHV1-COW	75.294	97.872	21.849	-36966.37109	100.0	100.0	63.03	48.0	0.5077	cow_ic
G8HBI0	E1BPH6	HHV1-COW	73.746	97.872	17.094	-37298.44922	100.0	100.0	63.25	68.0	0.359	cow_ic
G8HBI0	E1BGL8	HHV1-COW	75.0	97.872	20.661	-36862.44922	100.0	100.0	61.16	48.0	0.3534	cow_ic
G8HBI0	G3N3Q3	HHV1-COW	73.529	97.872	16.949	-35894.55469	100.0	100.0	56.78	40.0	0.3176	cow_ic
G8HBI0	G3MYM5	HHV1-COW	76.074	97.872	16.071	-33710.41797	100.0	100.0	58.93	72.0	0.7217	cow_ic
G8HBI0	G3MY71	HHV1-COW	74.777	97.872	18.487	-34703.05078	100.0	100.0	63.03	52.0	0.472	cow_ic
G8HBI0	E1B872	HHV1-COW	76.292	97.872	18.584	-34210.03125	100.0	100.0	53.98	48.0	0.3951	cow_ic
G8HBI0	E1BJR0	HHV1-COW	73.887	97.872	16.964	-34250.34766	100.0	100.0	50.89	60.0	0.3679	cow_ic
G8HBI0	G5E6E3	HHV1-COW	72.353	97.872	14.035	-34541.78516	100.0	100.0	51.75	40.0	0.3617	cow_ic
G8HBI0	G3N2T6	HHV1-COW	75.294	97.872	21.311	-38697.32812	100.0	100.0	57.38	52.0	0.3726	cow_ic
G8HBI0	E1BL77	HHV1-COW	74.412	97.872	19.328	-36768.02734	100.0	100.0	60.5	36.0	0.2358	cow_ic
G8HBI0	E1BKT7	HHV1-COW	76.97	97.872	21.053	-33766.48828	100.0	100.0	62.28	60.0	0.3892	cow_ic
G8HBI0	G3X6M9	HHV1-COW	75.588	97.872	22.131	-35925.39453	100.0	100.0	62.3	48.0	0.4469	cow_ic
G8HBI0	E1BMR1	HHV1-COW	75.153	97.872	13.274	-34006.45312	100.0	100.0	56.64	60.0	0.3932	cow_ic
G8HBI0	G3N188	HHV1-COW	74.412	97.872	19.328	-36117.43359	100.0	100.0	54.62	28.0	0.356	cow_ic
G8HBI0	G3N052	HHV1-COW	73.512	97.872	14.912	-34043.21484	100.0	100.0	57.02	64.0	0.4098	cow_ic
G8HBI0	G3MX06	HHV1-COW	75.831	97.872	18.421	-33873.87891	100.0	100.0	58.77	56.0	0.6159	cow_ic
G8HBI0	F1MC06	HHV1-COW	73.529	97.872	16.26	-36097.74609	100.0	100.0	56.1	48.0	0.2429	cow_ic
G8HBI0	F1MG16	HHV1-COW	73.529	97.872	17.241	-34598.91406	100.0	100.0	56.9	56.0	0.5102	cow_ic
G8HBI0	F1N709	HHV1-COW	75.0	97.872	20.833	-35535.83203	100.0	100.0	60.0	52.0	0.4075	cow_ic
G8HBI0	A0A0B4J193	HHV1-COW	74.925	97.872	18.103	-34460.60938	100.0	100.0	54.31	60.0	0.3641	cow_ic
G8HBI0	E1BFF8	HHV1-COW	73.574	97.872	13.158	-34171.12891	100.0	100.0	57.89	64.0	0.3804	cow_ic
G8HBI0	E1BKL1	HHV1-COW	75.831	97.872	18.584	-34120.68359	100.0	100.0	55.75	56.0	0.5222	cow_ic
G8HBI0	E1BK66	HHV1-COW	74.39	97.872	12.844	-34846.76172	100.0	100.0	53.21	56.0	0.5259	cow_ic
G8HBI0	F1MXR4	HHV1-COW	75.882	97.872	22.222	-37430.19141	100.0	100.0	60.32	28.0	0.3594	cow_ic
G8HBI0	F1MJI2	HHV1-COW	72.941	97.872	15.126	-36492.78125	100.0	100.0	57.14	40.0	0.3724	cow_ic
G8HBI0	G3N0J5	HHV1-COW	75.076	97.872	14.53	-33852.05469	100.0	100.0	69.23	64.0	0.2721	cow_ic
G8HBI0	E1BKZ8	HHV1-COW	75.0	97.872	20.161	-36135.45312	100.0	100.0	55.65	48.0	0.3847	cow_ic
G8HBI0	E1BN29	HHV1-COW	73.824	97.872	17.5	-36699.43359	100.0	100.0	53.33	40.0	0.3845	cow_ic
G8HBI0	G3N1X5	HHV1-COW	75.61	97.872	16.514	-33752.40234	100.0	100.0	54.13	64.0	0.6008	cow_ic
G8HBI0	G3MWM3	HHV1-COW	75.38	97.872	16.071	-33688.97266	100.0	100.0	56.25	60.0	0.5801	cow_ic
G8HBI0	E1BMI5	HHV1-COW	71.765	97.872	12.727	-35264.87891	100.0	100.0	49.09	40.0	0.2233	cow_ic
G8HBI0	E1BGC4	HHV1-COW	74.848	97.872	15.179	-33909.90625	100.0	100.0	50.89	44.0	0.4168	cow_ic
G8HBI0	G3MY30	HHV1-COW	74.622	97.872	15.315	-33713.33594	100.0	100.0	54.05	60.0	0.3381	cow_ic
G8HBI0	F1N160	HHV1-COW	75.294	97.872	20.472	-37855.76172	100.0	100.0	67.72	44.0	0.4076	cow_ic
G8HBI0	E1BI03	HHV1-COW	76.364	97.872	19.643	-34219.58203	100.0	100.0	52.68	52.0	0.3046	cow_ic
G8HBI0	G3N0F8	HHV1-COW	73.235	97.872	16.522	-35340.59766	100.0	100.0	53.91	44.0	0.3768	cow_ic
G8HBI0	G3N2T2	HHV1-COW	73.512	97.872	15.044	-33386.77734	100.0	100.0	53.98	68.0	0.4044	cow_ic
G8HBI0	F1N646	HHV1-COW	75.074	97.872	20.721	-35298.78906	100.0	100.0	57.66	64.0	0.3382	cow_ic
G8HBI0	G3MYQ8	HHV1-COW	74.242	97.872	13.274	-33744.94922	100.0	100.0	57.52	56.0	0.4269	cow_ic
G8HBI0	F1MGF4	HHV1-COW	75.294	97.872	22.222	-36221.9375	100.0	100.0	59.83	56.0	0.5293	cow_ic
G8HBI0	G3MZF3	HHV1-COW	74.118	97.872	19.643	-34920.84375	100.0	100.0	52.68	60.0	0.4824	cow_ic
G8HBI0	E1BL94	HHV1-COW	74.412	97.872	18.852	-37756.52344	100.0	100.0	59.84	44.0	0.3555	cow_ic
G8HBI0	F1MC69	HHV1-COW	75.076	97.872	15.179	-33673.3125	100.0	100.0	56.25	48.0	0.3709	cow_ic
G8HBI0	F1MZ44	HHV1-COW	75.588	97.872	22.131	-35986.73438	100.0	100.0	62.3	52.0	0.3988	cow_ic
G8HBI0	E1BAL3	HHV1-COW	71.765	97.872	12.5	-36376.23438	100.0	100.0	48.21	44.0	0.3116	cow_ic
G8HBI0	G3MYQ4	HHV1-COW	73.294	97.872	15.179	-34215.32031	100.0	100.0	54.46	68.0	0.4009	cow_ic
G8HBI0	E1BHN1	HHV1-COW	73.235	97.872	16.102	-37443.60938	100.0	100.0	47.46	40.0	0.2716	cow_ic
G8HBI0	F1MQ31	HHV1-COW	76.176	97.872	23.387	-36994.25391	100.0	100.0	64.52	60.0	0.3254	cow_ic
G8HBI0	E1BMM5	HHV1-COW	73.529	97.872	16.949	-36351.14453	100.0	100.0	59.32	44.0	0.3067	cow_ic
G8HBI0	F1MX97	HHV1-COW	75.588	97.872	22.314	-36530.55469	100.0	100.0	65.29	40.0	0.416	cow_ic
G8HBI0	E1BNB8	HHV1-COW	73.494	97.872	12.174	-34403.29688	100.0	100.0	59.13	52.0	0.5996	cow_ic
G8HBI0	F6PZ08	HHV1-COW	72.941	97.872	14.4	-35536.17578	100.0	100.0	63.2	52.0	0.2455	cow_ic
G8HBI0	G3X848	HHV1-COW	75.61	97.872	15.652	-34349.28516	100.0	100.0	62.61	60.0	0.4118	cow_ic
G8HBI0	F1N6Z3	HHV1-COW	73.235	97.872	14.504	-38414.16797	100.0	100.0	61.83	48.0	0.3647	cow_ic
G8HBI0	G3MYW6	HHV1-COW	73.529	97.872	16.26	-36230.06641	100.0	100.0	56.91	48.0	0.3019	cow_ic
G8HBI0	G3N2W7	HHV1-COW	75.676	97.872	19.643	-34040.87891	100.0	100.0	53.57	60.0	0.2852	cow_ic
G8HBI0	F1MRG6	HHV1-COW	75.882	97.872	22.951	-36505.99219	100.0	100.0	63.11	48.0	0.4455	cow_ic
G8HBI0	F1MQC2	HHV1-COW	76.471	97.872	24.59	-37944.21094	100.0	100.0	59.84	44.0	0.3239	cow_ic
G8HBI0	E1BAZ7	HHV1-COW	75.38	97.872	16.071	-33590.375	100.0	100.0	55.36	48.0	0.2784	cow_ic
G8HBI0	F1MNL2	HHV1-COW	73.669	97.872	16.522	-35067.65234	100.0	100.0	58.26	56.0	0.3844	cow_ic
G8HBI0	G5E5H2	HHV1-COW	75.294	97.872	22.222	-35012.16406	100.0	100.0	56.41	40.0	0.3397	cow_ic
G8HBI0	G3N1R2	HHV1-COW	72.059	97.872	13.274	-35532.41016	100.0	100.0	46.9	32.0	0.277	cow_ic
G8HBI0	G3MZH0	HHV1-COW	73.824	97.872	17.949	-35877.25781	100.0	100.0	53.85	40.0	0.2278	cow_ic
G8HBI0	E1BNF9	HHV1-COW	76.176	97.872	24.786	-35850.17578	100.0	100.0	57.26	40.0	0.3306	cow_ic
G8HBI0	F1MYF4	HHV1-COW	75.294	97.872	22.609	-36146.74219	100.0	100.0	55.65	40.0	0.2864	cow_ic
G8HBI0	G3N134	HHV1-COW	72.647	97.872	14.286	-36642.42969	100.0	100.0	50.42	24.0	0.3133	cow_ic
G8HBI0	E1BAC6	HHV1-COW	74.706	97.872	19.2	-37535.82422	100.0	100.0	65.6	56.0	0.3567	cow_ic
G8HBI0	F1MHA3	HHV1-COW	73.235	97.872	16.667	-36408.09766	100.0	100.0	49.12	32.0	0.2446	cow_ic
G8HBI0	E1BHI7	HHV1-COW	74.706	97.872	20.168	-36352.64844	100.0	100.0	61.34	32.0	0.3456	cow_ic
G8HBI0	G3MXD9	HHV1-COW	72.647	97.872	14.53	-35549.57812	100.0	100.0	55.56	52.0	0.6788	cow_ic
G8HBI0	F1N5M3	HHV1-COW	72.941	97.872	15.789	-35389.19922	100.0	100.0	49.12	36.0	0.2453	cow_ic
G8HBI0	F1MZI6	HHV1-COW	74.118	97.872	18.966	-36794.875	100.0	100.0	59.48	28.0	0.3378	cow_ic
G8HBI0	E1B8E5	HHV1-COW	72.647	97.872	13.934	-36895.65625	100.0	100.0	58.2	56.0	0.3784	cow_ic
G8HBI0	E1BFU3	HHV1-COW	74.118	97.872	19.298	-36496.40625	100.0	100.0	53.51	48.0	0.3854	cow_ic
G8HBI0	F1N2M1	HHV1-COW	75.588	97.872	23.894	-35298.3125	100.0	100.0	57.52	44.0	0.7547	cow_ic
G8HBI0	F1MZQ4	HHV1-COW	74.706	97.872	20.168	-36352.64844	100.0	100.0	61.34	32.0	0.3456	cow_ic
G8HBI0	G3N0M8	HHV1-COW	73.512	97.872	14.53	-36007.41797	100.0	100.0	64.96	64.0	0.494	cow_ic
G8HBI0	F1MGI1	HHV1-COW	73.529	97.872	17.241	-35191.76172	100.0	100.0	59.48	48.0	0.4327	cow_ic
G8HBI0	F1MMQ7	HHV1-COW	74.405	97.872	17.544	-33980.29688	100.0	100.0	59.65	52.0	0.4678	cow_ic
G8HBI0	G3MWP8	HHV1-COW	74.772	97.872	14.286	-34406.67969	100.0	100.0	52.68	56.0	0.3593	cow_ic
G8HBI0	F6PQI6	HHV1-COW	74.556	97.872	18.644	-34936.73828	100.0	100.0	60.17	28.0	0.4203	cow_ic
G8HBI0	E1BH15	HHV1-COW	71.765	97.872	12.727	-35264.87891	100.0	100.0	49.09	40.0	0.2233	cow_ic
G8HBI0	E1BLI0	HHV1-COW	73.529	97.872	17.241	-36155.625	100.0	100.0	47.41	24.0	0.2827	cow_ic
G8HBI0	G3MXM7	HHV1-COW	75.0	97.872	14.035	-33410.73828	100.0	100.0	60.53	64.0	0.44	cow_ic
G8HBI0	F1N564	HHV1-COW	76.9	97.872	19.828	-34451.54688	100.0	100.0	70.69	76.0	0.4472	cow_ic
G8HBI0	G5E5W8	HHV1-COW	74.164	97.872	12.844	-33661.29297	100.0	100.0	51.38	68.0	0.4936	cow_ic
G8HBI0	F1MTR4	HHV1-COW	73.824	97.872	16.935	-37650.46875	100.0	100.0	59.68	44.0	0.3656	cow_ic
G8HBI0	G3X817	HHV1-COW	74.174	97.872	15.179	-34315.79688	100.0	100.0	53.57	60.0	0.3566	cow_ic
G8HBI0	F6RLN7	HHV1-COW	73.529	97.872	17.391	-35937.09766	100.0	100.0	57.39	48.0	0.3358	cow_ic
G8HBI0	G3N1M0	HHV1-COW	73.952	97.872	15.179	-34179.44531	100.0	100.0	51.79	56.0	0.3705	cow_ic
G8HBI0	G3MZT4	HHV1-COW	73.591	97.872	16.071	-34576.03516	100.0	100.0	52.68	72.0	0.3555	cow_ic
G8HBI0	G3MZN4	HHV1-COW	75.926	97.872	14.679	-33488.50781	100.0	100.0	57.8	68.0	0.4546	cow_ic
G8HBI0	G3N028	HHV1-COW	74.706	97.872	21.053	-34836.53516	100.0	100.0	52.63	40.0	0.344	cow_ic
G8HBI0	G3N3X6	HHV1-COW	74.39	97.872	12.844	-34433.50391	100.0	100.0	55.05	56.0	0.5059	cow_ic
G8HBI0	E1BAE6	HHV1-COW	73.556	97.872	11.009	-33557.36719	100.0	100.0	52.29	64.0	0.5381	cow_ic
G8HBI0	G3X7L1	HHV1-COW	73.235	97.872	16.667	-34550.28906	100.0	100.0	54.39	52.0	0.3477	cow_ic
G8HBI0	E1B966	HHV1-COW	75.684	97.872	16.667	-34898.23047	100.0	100.0	59.65	68.0	0.4041	cow_ic
G8HBI0	F1MQJ3	HHV1-COW	97.941	97.872	88.034	-38980.11719	100.0	100.0	97.44	92.0	0.2629	cow_ic
G8HBI0	G5E604	HHV1-COW	75.811	97.872	23.684	-34875.16406	100.0	100.0	58.77	48.0	0.3963	cow_ic
G8HBI0	G3N092	HHV1-COW	74.412	97.872	18.4	-38249.80859	100.0	100.0	67.2	52.0	0.3726	cow_ic
G8HBI0	G3N2W9	HHV1-COW	73.591	97.872	16.071	-34467.78125	100.0	100.0	52.68	64.0	0.321	cow_ic
G8HBI0	E1BN50	HHV1-COW	74.699	97.872	16.071	-33887.28125	100.0	100.0	53.57	60.0	0.5401	cow_ic
G8HBI0	G3N2G2	HHV1-COW	75.0	97.872	14.679	-34124.08594	100.0	100.0	54.13	60.0	0.4956	cow_ic
G8HBI0	F1N248	HHV1-COW	73.494	97.872	12.174	-34377.20703	100.0	100.0	59.13	52.0	0.4677	cow_ic
G8HBI0	G5E6A4	HHV1-COW	72.353	97.872	13.913	-35176.8125	100.0	100.0	51.3	44.0	0.4278	cow_ic
G8HBI0	F1MU33	HHV1-COW	73.824	97.872	18.261	-35081.51562	100.0	100.0	59.13	52.0	0.4462	cow_ic
G8HBI0	G5E6L7	HHV1-COW	74.405	97.872	17.241	-35270.18359	100.0	100.0	54.31	44.0	0.3785	cow_ic
G8HBI0	G5E5N4	HHV1-COW	76.176	97.872	22.656	-38180.46094	100.0	100.0	61.72	32.0	0.4621	cow_ic
G8HBI0	G3N378	HHV1-COW	73.294	97.872	15.179	-34252.46875	100.0	100.0	54.46	68.0	0.3603	cow_ic
G8HBI0	E1B8L8	HHV1-COW	76.176	97.872	24.576	-36525.69141	100.0	100.0	51.69	24.0	0.4996	cow_ic
G8HBI0	E1BJ95	HHV1-COW	75.617	97.872	13.636	-34669.29297	100.0	100.0	56.36	60.0	0.3838	cow_ic
G8HBI0	G5E5N6	HHV1-COW	75.529	97.872	16.807	-32914.05859	100.0	100.0	63.03	60.0	0.3069	cow_ic
G8HBI0	E1BJF0	HHV1-COW	75.294	97.872	21.849	-36505.51172	100.0	100.0	56.3	24.0	0.3443	cow_ic
G8HBI0	E1BEU5	HHV1-COW	75.988	97.872	17.857	-33787.20703	100.0	100.0	54.46	44.0	0.3216	cow_ic
G8HBI0	F1MH40	HHV1-COW	76.471	97.872	25.0	-36478.96094	100.0	100.0	65.83	56.0	0.3192	cow_ic
G8HBI0	F1N3R3	HHV1-COW	72.353	97.872	14.035	-36179.875	100.0	100.0	50.0	44.0	0.3362	cow_ic
G8HBI0	F1MT78	HHV1-COW	75.588	97.872	20.93	-37799.5625	100.0	100.0	65.12	48.0	0.434	cow_ic
G8HBI0	G3MZK2	HHV1-COW	75.61	97.872	16.364	-33392.33594	100.0	100.0	52.73	72.0	0.7076	cow_ic
G8HBI0	G3N3C1	HHV1-COW	74.32	97.872	14.286	-33001.41016	100.0	100.0	52.68	64.0	0.5879	cow_ic
G8HBI0	G3MYI3	HHV1-COW	74.772	97.872	14.035	-36055.52734	100.0	100.0	55.26	52.0	0.3709	cow_ic
G8HBI0	G3N2Z4	HHV1-COW	74.085	97.872	11.607	-34233.94531	100.0	100.0	52.68	64.0	0.3951	cow_ic
G8HBI0	E1BCU0	HHV1-COW	72.059	97.872	13.158	-34791.37109	100.0	100.0	51.75	40.0	0.2845	cow_ic
G8HBI0	F1MIP4	HHV1-COW	78.205	97.872	12.844	-31691.67383	100.0	100.0	64.22	72.0	0.4806	cow_ic
G8HBI0	F1MD75	HHV1-COW	75.0	97.872	20.492	-36011.70312	100.0	100.0	60.66	48.0	0.3708	cow_ic
G8HBI0	F1MUF6	HHV1-COW	79.412	97.872	34.188	-37545.23438	100.0	100.0	68.38	80.0	0.3984	cow_ic
G8HBI0	E1BNZ1	HHV1-COW	73.529	97.872	16.667	-36134.96484	100.0	100.0	55.0	44.0	0.2801	cow_ic
G8HBI0	G5E6M1	HHV1-COW	74.556	97.872	18.644	-34936.73828	100.0	100.0	60.17	28.0	0.4203	cow_ic
G8HBI0	G3N383	HHV1-COW	74.772	97.872	14.159	-34208.16016	100.0	100.0	52.21	48.0	0.4037	cow_ic
G8HBI0	E1BG54	HHV1-COW	72.353	97.872	14.286	-36255.80859	100.0	100.0	47.32	56.0	0.4214	cow_ic
G8HBI0	G3N1S9	HHV1-COW	73.512	97.872	15.179	-33411.46484	100.0	100.0	53.57	64.0	0.3944	cow_ic
